Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D21","APA102-2020","LED-APA102-2020",106.700000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",85.100000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",63.500000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",95.900000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",128.300000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",52.700000,-89.000000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",63.500000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",74.300000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",106.700000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",128.300000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",85.100000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",117.500000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",95.900000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",52.700000,-85.900000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",52.700000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",106.700000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",95.900000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",128.300000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",63.500000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",74.300000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",85.100000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",117.500000,-82.800000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",128.300000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",85.100000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",74.300000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",95.900000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",52.700000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",117.500000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",106.700000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",63.500000,-79.700000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",85.100000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",106.700000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",128.300000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",117.500000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",63.500000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",74.300000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",52.700000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",95.900000,-76.600000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",85.100000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",63.500000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",128.300000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",106.700000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",117.500000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",74.300000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",95.900000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",52.700000,-73.500000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",128.300000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",85.100000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",74.300000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",52.700000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",106.700000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",95.900000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",117.500000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",63.500000,-70.400000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",85.100000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",63.500000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",95.900000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",117.500000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",106.700000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",74.300000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",128.300000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",52.700000,-67.300000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",95.900000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",52.700000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",85.100000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",63.500000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",128.300000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",106.700000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",117.500000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",74.300000,-64.200000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",63.500000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",117.500000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",85.100000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",106.700000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",52.700000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",128.300000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",95.900000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",74.300000,-61.100000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",106.700000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",85.100000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",63.500000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",74.300000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",52.700000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",117.500000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",128.300000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",95.900000,-58.000000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",52.700000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",63.500000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",106.700000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",117.500000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",95.900000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",85.100000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",74.300000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",128.300000,-54.900000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",74.300000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",52.700000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",85.100000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",128.300000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",106.700000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",95.900000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",63.500000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",117.500000,-51.800000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",63.500000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",85.100000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",117.500000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",106.700000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",95.900000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",52.700000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",74.300000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",128.300000,-48.700000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",63.500000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",74.300000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",52.700000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",106.700000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",128.300000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",85.100000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",95.900000,-45.600000,-90.000000,top
"D35","APA102-2020","LED-APA102-2020",117.500000,-45.600000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",117.500000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",52.700000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",106.700000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",63.500000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",85.100000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",74.300000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",95.900000,-42.500000,-90.000000,top
"D36","APA102-2020","LED-APA102-2020",128.300000,-42.500000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",85.100000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",74.300000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",95.900000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",106.700000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",117.500000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",63.500000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",128.300000,-39.400000,-90.000000,top
"D37","APA102-2020","LED-APA102-2020",52.700000,-39.400000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",74.300000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",85.100000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",106.700000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",95.900000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",52.700000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",63.500000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",128.300000,-36.300000,-90.000000,top
"D38","APA102-2020","LED-APA102-2020",117.500000,-36.300000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",63.500000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",85.100000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",117.500000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",95.900000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",128.300000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",106.700000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",74.300000,-33.200000,-90.000000,top
"D39","APA102-2020","LED-APA102-2020",52.700000,-33.200000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",52.700000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",85.100000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",95.900000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",117.500000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",74.300000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",63.500000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",106.700000,-30.100000,-90.000000,top
"D40","APA102-2020","LED-APA102-2020",128.300000,-30.100000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",90.500000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",122.900000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",79.700000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",68.900000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",112.100000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",101.300000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",58.100000,-151.000000,-90.000000,top
"D41","APA102-2020","LED-APA102-2020",133.700000,-151.000000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",122.890000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",58.090000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",112.090000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",90.490000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",68.890000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",101.290000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",133.690000,-147.900000,-90.000000,top
"D42","APA102-2020","LED-APA102-2020",79.690000,-147.900000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",58.100000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",112.100000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",90.500000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",133.700000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",79.700000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",122.900000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",101.300000,-144.800000,-90.000000,top
"D43","APA102-2020","LED-APA102-2020",68.900000,-144.800000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",68.890000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",58.090000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",112.090000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",122.890000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",90.490000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",79.690000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",101.290000,-141.700000,-90.000000,top
"D44","APA102-2020","LED-APA102-2020",133.690000,-141.700000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",122.900000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",90.500000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",58.100000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",68.900000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",112.100000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",79.700000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",133.700000,-138.600000,-90.000000,top
"D45","APA102-2020","LED-APA102-2020",101.300000,-138.600000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",79.700000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",68.900000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",58.100000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",133.700000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",112.100000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",90.500000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",101.300000,-135.500000,-90.000000,top
"D46","APA102-2020","LED-APA102-2020",122.900000,-135.500000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",112.100000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",122.900000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",133.700000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",79.700000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",90.500000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",58.100000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",101.300000,-132.400000,-90.000000,top
"D47","APA102-2020","LED-APA102-2020",68.900000,-132.400000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",58.100000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",79.700000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",122.900000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",112.100000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",68.900000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",101.300000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",133.700000,-129.300000,-90.000000,top
"D48","APA102-2020","LED-APA102-2020",90.500000,-129.300000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",90.500000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",101.300000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",112.100000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",58.100000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",133.700000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",79.700000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",68.900000,-126.200000,-90.000000,top
"D49","APA102-2020","LED-APA102-2020",122.900000,-126.200000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",122.900000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",68.900000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",133.700000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",112.100000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",101.300000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",58.100000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",79.700000,-123.100000,-90.000000,top
"D50","APA102-2020","LED-APA102-2020",90.500000,-123.100000,-90.000000,top
