Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D51","APA102-2020","LED-APA102-2020",101.300000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",79.700000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",133.700000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",122.900000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",58.100000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",90.500000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",68.900000,-120.000000,-90.000000,top
"D51","APA102-2020","LED-APA102-2020",112.100000,-120.000000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",133.700000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",58.100000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",101.300000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",90.500000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",122.900000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",79.700000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",112.100000,-116.900000,-90.000000,top
"D52","APA102-2020","LED-APA102-2020",68.900000,-116.900000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",112.100000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",68.900000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",90.500000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",122.900000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",133.700000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",101.300000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",79.700000,-113.800000,-90.000000,top
"D53","APA102-2020","LED-APA102-2020",58.100000,-113.800000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",122.900000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",58.100000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",68.900000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",90.500000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",112.100000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",133.700000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",101.300000,-110.700000,-90.000000,top
"D54","APA102-2020","LED-APA102-2020",79.700000,-110.700000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",68.900000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",133.700000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",122.900000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",101.300000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",58.100000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",79.700000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",90.500000,-107.600000,-90.000000,top
"D55","APA102-2020","LED-APA102-2020",112.100000,-107.600000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",58.100000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",90.500000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",133.700000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",122.900000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",112.100000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",68.900000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",101.300000,-104.500000,-90.000000,top
"D56","APA102-2020","LED-APA102-2020",79.700000,-104.500000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",90.500000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",112.100000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",133.700000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",122.900000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",79.700000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",58.100000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",101.300000,-101.400000,-90.000000,top
"D57","APA102-2020","LED-APA102-2020",68.900000,-101.400000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",112.100000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",68.900000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",101.300000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",133.700000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",79.700000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",122.900000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",90.500000,-98.300000,-90.000000,top
"D58","APA102-2020","LED-APA102-2020",58.100000,-98.300000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",101.300000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",79.700000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",133.700000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",58.100000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",112.100000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",90.500000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",68.900000,-95.200000,-90.000000,top
"D59","APA102-2020","LED-APA102-2020",122.900000,-95.200000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",101.300000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",122.900000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",112.100000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",68.900000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",58.100000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",133.700000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",79.700000,-92.100000,-90.000000,top
"D60","APA102-2020","LED-APA102-2020",90.500000,-92.100000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",90.500000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",58.100000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",68.900000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",101.300000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",79.700000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",112.100000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",133.700000,-89.000000,-90.000000,top
"D61","APA102-2020","LED-APA102-2020",122.900000,-89.000000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",133.700000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",122.900000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",68.900000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",79.700000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",101.300000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",90.500000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",58.100000,-85.900000,-90.000000,top
"D62","APA102-2020","LED-APA102-2020",112.100000,-85.900000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",79.700000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",68.900000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",90.500000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",58.100000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",112.100000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",122.900000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",133.700000,-82.800000,-90.000000,top
"D63","APA102-2020","LED-APA102-2020",101.300000,-82.800000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",79.700000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",58.100000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",112.100000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",101.300000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",122.900000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",90.500000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",133.700000,-79.700000,-90.000000,top
"D64","APA102-2020","LED-APA102-2020",68.900000,-79.700000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",58.100000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",122.900000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",68.900000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",133.700000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",90.500000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",79.700000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",112.100000,-76.600000,-90.000000,top
"D65","APA102-2020","LED-APA102-2020",101.300000,-76.600000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",68.900000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",122.900000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",90.500000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",112.100000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",101.300000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",58.100000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",79.700000,-73.500000,-90.000000,top
"D66","APA102-2020","LED-APA102-2020",133.700000,-73.500000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",122.900000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",101.300000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",58.100000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",90.500000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",68.900000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",133.700000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",112.100000,-70.400000,-90.000000,top
"D67","APA102-2020","LED-APA102-2020",79.700000,-70.400000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",122.900000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",133.700000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",90.500000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",112.100000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",101.300000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",58.100000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",68.900000,-67.300000,-90.000000,top
"D68","APA102-2020","LED-APA102-2020",79.700000,-67.300000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",122.900000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",101.300000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",58.100000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",90.500000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",68.900000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",133.700000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",79.700000,-64.200000,-90.000000,top
"D69","APA102-2020","LED-APA102-2020",112.100000,-64.200000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",122.900000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",133.700000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",112.100000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",90.500000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",58.100000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",79.700000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",68.900000,-61.100000,-90.000000,top
"D70","APA102-2020","LED-APA102-2020",101.300000,-61.100000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",101.300000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",68.900000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",90.500000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",112.100000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",58.100000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",79.700000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",122.900000,-58.000000,-90.000000,top
"D71","APA102-2020","LED-APA102-2020",133.700000,-58.000000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",122.900000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",90.500000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",112.100000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",133.700000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",58.100000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",68.900000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",101.300000,-54.900000,-90.000000,top
"D72","APA102-2020","LED-APA102-2020",79.700000,-54.900000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",133.700000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",58.100000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",112.100000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",122.900000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",90.500000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",79.700000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",101.300000,-51.800000,-90.000000,top
"D73","APA102-2020","LED-APA102-2020",68.900000,-51.800000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",79.700000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",112.100000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",90.500000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",68.900000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",101.300000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",122.900000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",58.100000,-48.700000,-90.000000,top
"D74","APA102-2020","LED-APA102-2020",133.700000,-48.700000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",58.100000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",79.700000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",133.700000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",112.100000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",101.300000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",122.900000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",68.900000,-45.600000,-90.000000,top
"D75","APA102-2020","LED-APA102-2020",90.500000,-45.600000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",79.700000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",101.300000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",90.500000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",133.700000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",122.900000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",58.100000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",68.900000,-42.500000,-90.000000,top
"D76","APA102-2020","LED-APA102-2020",112.100000,-42.500000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",68.900000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",101.300000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",133.700000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",79.700000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",90.500000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",58.100000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",112.100000,-39.400000,-90.000000,top
"D77","APA102-2020","LED-APA102-2020",122.900000,-39.400000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",122.900000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",133.700000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",68.900000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",58.100000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",112.100000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",101.300000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",79.700000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",90.500000,-36.300000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",58.100000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",112.100000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",68.900000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",101.300000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",122.900000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",133.700000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",90.500000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",79.700000,-33.200000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",90.500000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",112.100000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",68.900000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",133.700000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",58.100000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",79.700000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",101.300000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",122.900000,-30.100000,-90.000000,top
